Type,Item Code,Sales Description,Print as single line (sales),Print as single line (purchasing),Matrix Parent,Barcode,Serial Number,Item is active?,Item is Sold,Item is Purchased,Is Matrix,Commodity code,Amounts as percentage,Unit Price,Sales Units,Foreign Price 1,Foreign Price 1,Foreign Price 2,Foreign Price 2,Pays Commission,Unit Cost,Purchase Units,Foreign Cost 1,Foreign Cost 1,Foreign Cost 2,Foreign Cost 2,On Hand,On Sales Orders (Allocated),Free Stock,Average Cost,On Sales Orders (Not Allocated),Shortfall,On Purchase Orders,Stock Units,1 Purchase Unit =,1 Sales Unit =,Location,Last Stock Take,Units counted,Supplier Part number/Code,Supplier Description,Use on Purchase Documents,Default Order Type,Re-order level,Minimum Order Value,Minimum Order Quantity,Average Lead Time,Category 1,Category 2,Category 3,Category 4,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Item Class,Image 1,Image 2,Image 3,Image 4,Item is Drop Shipped,Pack Separately,Weigh Before Shipping,Number of units per box,Shipping Instructions,Dimension Units,Height,Width,Length,Weight Units,Weight,Volume Units,Volume,Dimension Units,Height,Width,Length,Weight Units,Weight,Volume Units,Volume,Revenue/Income,Asset,Expense,Available in Portal Cart,Cart Mapping,Price Impact
Stock Item,06512,"Evil Twin, KEG Falco IPA (20L Keg)",,,,,,Y,Y,Y,N,,,233.08,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,3,0,3,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,06513,"Evil Twin, KEG Lil B (20L Keg)",,,,,,Y,Y,Y,N,,,317.88,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,1,0,1,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,15012,"Stillwater, Why Can't IBU (24 x 355ml)",,,,,,Y,Y,Y,N,,,98.15,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,1,0,1,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,30,35,30,kg,14,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,15502,"Stillwater, KEG Folklore (20L Keg)",,,,,,Y,Y,Y,N,,,271.85,Keg(s),0.00,None,0.00,None,N,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,,30,35,30,,14,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,15503,"Stillwater, KEG Why Cant IBU (20L Keg)",,,,,,Y,Y,Y,N,,,238.94,Keg(s),0.00,None,0.00,None,N,0.00,Each,0.00,None,0.00,None,5,0,5,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,,30,35,30,,14,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,155034,"Stillwater, KEG She'll Be Right (30L Keg)",,,,,,Y,Y,Y,N,,,410.93,Keg(s),0.00,None,0.00,None,N,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,,30,35,30,,14,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,045078,"Croucher, KEG Kiwi Pilsner (30L Keg)",,,,,,Y,Y,Y,N,,,293.80,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,NZD,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,41,41,kg,65,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,045079,"Croucher, KEG Citra (30L Keg)",,,,,,Y,Y,Y,N,,,308.80,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,NZD,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,41,41,kg,65,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,095367,"Moylan's, KEG Hell Export Lager (30L keg)",,,,,,Y,Y,Y,N,,,247.67,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,145020,"Marin, KEG Raspberry Trail Ale (30L keg)",,,,,,Y,Y,Y,N,,,248.05,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,145021,"Marin, KEG Broken Cherry Sour (30L keg)",,,,,,Y,Y,Y,N,,,339.77,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09516,"Moylan's, KEG Hopsickle Imperial IPA (50L keg)",,,,,,N,Y,Y,N,,,498.96,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25500,"Napa Point, KEG Crusher Gold (20L Keg)",,,,,,Y,Y,Y,N,,,184.19,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25501,"Napa Point, KEG Stomper Amber (20L Keg)",,,,,,Y,Y,Y,N,,,201.29,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25502,"Napa Point, KEG Hopeye the Alpha Man (20L Keg)",,,,,,Y,Y,Y,N,,,237.24,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25503,"Napa Point, KEG Cask Heaven Imperial Brown XXIPA (20L Keg)",,,,,,Y,Y,Y,N,,,271.96,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,255024,"Napa Point, KEG C&S Kilt & Dagger (20L Keg)",,,,,,Y,Y,Y,N,,,248.06,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,255025,"Napa Point, KEG Free Run Pale Ale (20L Keg)",,,,,,Y,Y,Y,N,,,190.30,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,255026,"Napa Point, KEG Stonecutter IPA (20L Keg)",,,,,,Y,Y,Y,N,,,216.29,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25507,"Napa Point, KEG Cellarman's Porter (20L Keg)",,,,,,Y,Y,Y,N,,,193.30,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25508,"Napa Point, KEG Chocolate Porter (20L Keg)",,,,,,Y,Y,Y,N,,,197.80,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25509,"Napa Point, KEG Hefencherry American Fruit Ale (20L Keg)",,,,,,Y,Y,Y,N,,,204.24,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,1,0,1,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,25510,"Napa Point, KEG Hopfenlager IPL (20L Keg)",,,,,,Y,Y,Y,N,,,216.29,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,26000,"Highwater, Hop Riot (12 x 650ml)",,,,,,Y,Y,Y,N,,,117.16,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,26001,"Highwater, Hop Logic (12 x 650ml)",,,,,,Y,Y,Y,N,,,153.08,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,26002,"Highwater, Campfire Stout (12 x 650ml)",,,,,,Y,Y,Y,N,,,138.46,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,26003,"Highwater, Aphotic Imperial Porter (12 x 650ml)",,,,,,Y,Y,Y,N,,,152.11,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,26004,"Highwater, Rio D'Oro Belgian Golden Strong Ale (12 x 650ml)",,,,,,Y,Y,Y,N,,,163.96,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,3,0,3,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,27000,"101 Beer, Herion IPA (12 x 650ml)",,,,,,Y,Y,Y,N,,,115.84,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,27001,"101 Beer, Golden Naked Ale (12 x 650ml)",,,,,,Y,Y,Y,N,,,94.58,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,27002,"101 Beer, Naughty & Stout (12 x 650ml)",,,,,,Y,Y,Y,N,,,133.43,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09517,"Moylan's, KEG Danny's Irish Red Ale (30L keg)",,,,,,Y,Y,Y,N,,,270.17,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,145022,"Marin, KEG St Brendan's Irish Red (30L keg)",,,,,,Y,Y,Y,N,,,263.80,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09518,"Moylan's, KEG Kilt Lifter Scotch Ale (50L keg)",,,,,,N,Y,Y,N,,,399.42,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,05007,"Dugges, ½ Idjit (24 x 330ml)",,,,,,Y,Y,Y,N,,,129.37,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,20,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,05008,"Dugges, Mork Lager (24 x 330ml)",,,,,,Y,Y,Y,N,,,115.20,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,20,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,05503,"Dugges, KEG Hop Black (30L keykeg)",,,,,,Y,Y,Y,N,,,404.32,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,05504,"Dugges, KEG Raspberry Sourbe (30L keykeg)",,,,,,Y,Y,Y,N,,,361.19,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,05505,"Dugges, KEG TIPA (30L keykeg)",,,,,,Y,Y,Y,N,,,598.75,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,16507,"Edge/Frankies, 30L KEG Blood Red Ale (30L keg)",,,,,,Y,Y,Y,N,,,337.53,Keg(s),0.00,None,0.00,None,Y,337.53,Each,0.00,None,0.00,None,0,0,0,407.649994,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,16007,"Edge/Frankies,  Blood Red Ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,96.37,Case(s),0.00,None,0.00,None,Y,96.37,Each,0.00,None,0.00,None,6,0,6,79.0750020345052,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09519,"Moylan's, KEG Moylander Double IPA (50L Keg)",,,,,,N,Y,Y,N,,,492.15,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09520,"Moylan's, KEG Nor Cal IPA (50L Keg)",,,,,,Y,Y,Y,N,,,344.92,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,607.92,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09521,"Moylan's, KEG Orange & Black (50L Keg)",,,,,,Y,Y,Y,N,,,317.01,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,76,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09522,"Moylan's, KEG Special Bitter (50L keg)",,,,,,Y,Y,Y,N,,,306.66,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09523,"Moylan's, KEG Tippery Pale Ale (50L keg)",,,,,,N,Y,Y,N,,,289.28,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,66.71112,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,42,42,kg,60,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,100613,"Red Duck, Transmission (12 x 500ml)",,,,,,Y,Y,Y,N,,,104.40,Case(s),0.00,None,0.00,None,Y,86.40,Each,0.00,None,0.00,None,1,0,1,86.4000015258789,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,4,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10501,"Red Duck, KEG Amber Ale (30L ecokeg)",,,,,,Y,Y,Y,N,,,269.70,Keg(s),0.00,None,0.00,None,Y,205.20,Each,0.00,None,0.00,None,1,0,1,209.699996948242,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10502,"Red Duck, KEG Bell Hop (30L ecokeg)",,,,,,Y,Y,Y,N,,,305.00,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,255,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01508,"Amager, KEG Lust (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,439.81,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01509,"Amager, KEG Kaaad (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,334.24,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01510,"Amager, KEG Gluttony (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,443.56,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01511,"Amager, KEG Dean Moriaty (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,396.31,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01512,"Amager, KEG Lustfinger (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,424.44,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01043,"Amager, Antidote (12 x 500ml)",,,,,,Y,Y,Y,N,,,94.29,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
